7,Jayson Tatum,BOS,74,35.7,26.9,9.1,19.3,47.1,3.1,8.2,37.6,5.6,6.7,83.3,0.9,7.2,8.1,4.9,1.0,0.6,2.5,27.6,74,36.9,30.1,9.8,21.1,46.6,3.2,9.3,35.0,7.2,8.4,85.4,1.1,7.7,8.8,4.6,1.1,0.7,2.9,29.9,76,35.9,26.9,9.3,20.6,45.3,3.0,8.6,35.3,5.3,6.2,85.3,1.1,6.9,8.0,4.4,1.0,0.6,2.9,25.9
220,Jevon Carter,CHI,72,13.9,5.0,1.9,5.1,37.8,1.1,3.3,32.9,0.1,0.1,57.1,0.2,0.7,0.8,1.3,0.5,0.2,0.5,4.1,81,22.4,8.0,3.0,7.0,42.3,1.8,4.2,42.1,0.4,0.5,81.6,0.4,2.1,2.5,2.4,0.8,0.4,1.0,9.1,66,13.7,4.2,1.5,3.8,38.7,1.0,2.6,38.8,0.2,0.3,83.3,0.2,1.5,1.7,1.5,0.4,0.2,0.5,5.0
102,Jonas Valančiūnas,NOP,82,23.5,12.2,4.9,8.8,55.9,0.5,1.5,30.8,2.0,2.5,78.5,2.3,6.5,8.8,2.1,0.4,0.8,1.4,18.6,79,24.9,14.1,5.6,10.3,54.7,0.5,1.4,34.9,2.3,2.8,82.6,2.8,7.3,10.2,1.8,0.3,0.7,2.0,19.8,74,30.3,17.8,6.9,12.7,54.4,0.8,2.1,36.1,3.2,3.9,82.0,3.1,8.3,11.4,2.6,0.6,0.8,2.4,24.2
64,Jonathan Kuminga,GSW,74,26.3,16.1,6.2,11.6,52.9,0.7,2.2,32.1,3.0,4.0,74.6,1.2,3.6,4.8,2.2,0.7,0.5,1.6,16.1,67,20.8,9.9,3.9,7.4,52.5,0.8,2.2,37.0,1.3,2.1,65.2,1.0,2.4,3.4,1.9,0.6,0.5,1.4,10.7,70,16.9,9.3,3.4,6.6,51.3,0.7,2.1,33.6,1.9,2.7,68.4,0.8,2.6,3.3,0.9,0.4,0.3,1.1,9.2
54,Jordan Poole,WAS,78,30.1,17.4,6.3,15.2,41.3,2.4,7.2,32.6,2.5,2.8,87.7,0.4,2.3,2.7,4.4,1.1,0.3,2.4,14.2,82,30.0,20.4,6.7,15.6,43.0,2.6,7.8,33.6,4.4,5.1,87.0,0.4,2.4,2.7,4.5,0.8,0.3,3.1,16.1,76,30.0,18.5,6.2,13.9,44.8,2.8,7.6,36.4,3.2,3.5,92.5,0.4,3.0,3.4,4.0,0.8,0.3,2.5,16.6
100,Jrue Holiday,BOS,69,32.8,12.5,4.8,10.0,48.0,2.0,4.7,42.9,0.9,1.0,83.3,1.2,4.2,5.4,4.8,0.9,0.8,1.8,17.2,67,32.6,19.3,7.3,15.3,47.9,2.4,6.1,38.4,2.3,2.6,85.9,1.2,3.9,5.1,7.4,1.2,0.4,2.9,22.0,67,32.9,18.3,7.1,14.2,50.1,2.0,4.8,41.1,2.0,2.7,76.1,1.0,3.5,4.5,6.8,1.6,0.4,2.7,21.2
236,KJ Martin,PHI,60,12.5,3.7,1.6,3.0,53.6,0.1,0.5,28.6,0.4,0.7,53.7,0.7,1.5,2.2,0.9,0.4,0.2,0.5,5.1,82,28.0,12.7,5.0,8.8,56.9,0.8,2.6,31.5,1.8,2.7,68.0,1.5,4.0,5.5,1.5,0.5,0.4,1.1,14.8,79,21.0,8.8,3.5,6.6,53.3,0.8,2.1,35.7,1.0,1.6,63.4,1.0,2.7,3.8,1.3,0.4,0.5,0.8,10.4
66,Keldon Johnson,SAS,69,29.5,15.7,5.7,12.5,45.4,1.8,5.3,34.6,2.5,3.2,79.2,1.4,4.1,5.5,2.8,0.7,0.3,1.4,16.1,63,32.7,22.0,8.0,17.7,45.2,2.1,6.5,32.9,3.9,5.2,74.9,0.9,4.2,5.0,2.9,0.7,0.2,2.1,17.7,75,31.9,17.0,6.3,13.5,46.6,2.1,5.3,39.8,2.4,3.1,75.6,1.1,5.0,6.1,2.1,0.8,0.2,1.2,17.0
136,Kentavious Caldwell-Pope,DEN,76,31.6,10.1,3.6,7.7,46.0,1.6,4.1,40.6,1.3,1.5,89.4,0.4,2.0,2.4,2.4,1.3,0.6,1.0,11.4,76,31.3,10.8,3.8,8.3,46.2,1.8,4.2,42.3,1.4,1.6,82.4,0.5,2.3,2.7,2.4,1.5,0.5,1.1,12.0,77,30.2,13.2,4.7,10.8,43.5,2.1,5.3,39.0,1.8,2.0,89.0,0.5,2.9,3.4,1.9,1.1,0.3,1.3,12.4
134,Kevin Huerter,SAC,64,24.4,10.2,3.9,8.8,44.3,1.9,5.3,36.1,0.6,0.7,76.6,0.6,2.9,3.5,2.6,0.7,0.4,0.8,11.5,75,29.4,15.2,5.6,11.5,48.5,2.7,6.8,40.2,1.3,1.7,72.5,0.6,2.8,3.3,2.9,1.1,0.3,1.3,15.2,74,29.6,12.1,4.7,10.3,45.4,2.2,5.6,38.9,0.6,0.7,80.8,0.4,3.0,3.4,2.7,0.7,0.4,1.2,12.4
225,Kevon Looney,GSW,74,16.1,4.5,1.9,3.1,59.7,0.0,0.0,0.0,0.8,1.1,67.5,1.9,3.7,5.7,1.8,0.4,0.4,0.7,10.4,82,23.9,7.0,3.0,4.7,63.0,0.0,0.0,0.0,1.1,1.9,60.6,3.3,5.9,9.3,2.5,0.6,0.6,0.5,17.1,82,21.1,6.0,2.5,4.4,57.1,0.0,0.0,0.0,0.9,1.5,60.0,2.5,4.7,7.3,2.0,0.6,0.6,0.8,13.2
200,Kyle Anderson,MIN,79,22.6,6.4,2.5,5.5,46.0,0.1,0.6,22.9,1.2,1.7,70.8,0.8,2.7,3.5,4.2,0.9,0.6,1.2,10.9,69,28.4,9.4,3.7,7.2,50.9,0.6,1.5,41.0,1.4,2.0,73.5,1.0,4.4,5.3,4.9,1.1,0.9,1.5,16.1,69,21.5,7.6,3.0,6.8,44.6,0.5,1.6,33.0,1.0,1.5,63.8,1.0,4.3,5.3,2.7,1.1,0.7,1.0,12.0
27,Kyle Kuzma,WAS,70,32.6,22.2,8.7,18.8,46.3,2.2,6.4,33.6,2.7,3.4,77.5,0.9,5.7,6.6,4.2,0.5,0.7,2.7,20.7,64,35.0,21.2,8.0,17.8,44.8,2.5,7.5,33.3,2.7,3.7,73.0,0.9,6.4,7.2,3.7,0.6,0.5,3.0,19.4,66,33.4,17.1,6.4,14.2,45.2,1.9,5.7,34.1,2.4,3.3,71.2,1.1,7.4,8.5,3.5,0.6,0.9,2.6,19.4
1,Luka Dončić,DAL,70,37.5,33.9,11.5,23.6,48.7,4.1,10.6,38.2,6.8,8.7,78.6,0.8,8.4,9.2,9.8,1.4,0.5,4.0,36.9,66,36.2,32.4,10.9,22.0,49.6,2.8,8.2,34.2,7.8,10.5,74.2,0.8,7.8,8.6,8.0,1.4,0.5,3.6,33.5,65,35.4,28.4,9.9,21.6,45.7,3.1,8.8,35.3,5.6,7.5,74.4,0.9,8.3,9.1,8.7,1.2,0.6,4.5,29.8
116,Malik Beasley,MIL,79,29.6,11.3,4.1,9.1,44.3,2.8,6.9,41.3,0.3,0.4,71.4,0.5,3.2,3.7,1.4,0.7,0.1,0.7,11.3,81,25.8,12.7,4.6,11.6,39.5,2.9,8.1,35.7,0.6,0.8,76.9,0.4,3.1,3.5,1.5,0.8,0.1,1.1,10.3,79,25.0,12.1,4.2,10.8,39.1,3.0,8.1,37.7,0.6,0.8,81.7,0.3,2.5,2.9,1.5,0.5,0.2,0.5,9.9
69,Malik Monk,SAC,72,26.0,15.4,5.5,12.4,44.3,2.1,5.9,35.0,2.4,2.8,82.9,0.4,2.6,2.9,5.1,0.6,0.5,2.1,15.2,77,22.3,13.5,4.6,10.3,44.8,1.9,5.2,35.9,2.4,2.7,88.9,0.4,2.2,2.6,3.9,0.6,0.3,1.9,13.0,76,28.1,13.8,5.1,10.9,47.3,2.3,5.8,39.1,1.2,1.5,79.5,0.5,2.9,3.4,2.9,0.8,0.4,1.6,13.6
212,Matisse Thybulle,POR,65,22.9,5.4,1.9,4.9,39.7,1.2,3.6,34.6,0.3,0.4,75.9,0.5,1.6,2.1,1.4,1.7,0.8,0.6,7.8,71,16.9,4.1,1.5,3.6,43.5,0.8,2.1,36.5,0.3,0.4,67.9,0.6,1.4,2.0,0.7,1.2,0.5,0.3,6.0,66,25.5,5.7,2.3,4.5,50.0,0.7,2.2,31.3,0.5,0.7,79.1,0.6,1.7,2.3,1.1,1.7,1.1,0.6,9.0
104,Max Strus,CLE,70,32.0,12.2,4.3,10.4,41.8,2.4,6.8,35.1,1.1,1.4,79.4,0.9,3.9,4.8,4.0,0.9,0.4,1.6,14.4,80,28.4,11.5,4.1,9.9,41.0,2.5,7.0,35.0,1.0,1.1,87.6,0.6,2.6,3.2,2.1,0.5,0.2,0.9,10.7,68,23.3,10.6,3.7,8.3,44.1,2.7,6.5,41.0,0.6,0.8,79.2,0.4,2.6,3.0,1.4,0.4,0.2,0.8,9.9
43,Mikal Bridges,BKN,82,34.8,19.6,6.9,15.8,43.6,2.7,7.2,37.2,3.1,3.9,81.4,0.8,3.7,4.5,3.6,1.0,0.4,2.0,17.5,83,35.7,20.1,7.1,15.3,46.8,2.0,5.3,38.2,3.8,4.3,89.5,1.0,3.4,4.4,3.3,1.1,0.7,1.5,19.5,82,34.8,14.2,5.6,10.5,53.4,1.4,3.8,36.9,1.6,1.9,83.4,0.9,3.3,4.2,2.3,1.2,0.4,0.8,16.2
115,Mike Conley,MIN,76,28.9,11.4,3.9,8.5,45.7,2.4,5.3,44.2,1.3,1.5,91.1,0.5,2.4,2.9,5.9,1.2,0.2,1.3,15.5,67,30.3,11.9,3.9,9.1,42.8,2.0,5.2,38.5,2.1,2.5,83.4,0.5,2.2,2.7,6.7,1.1,0.2,1.5,15.5,72,28.6,13.7,4.8,11.0,43.5,2.3,5.8,40.8,1.8,2.3,79.6,0.7,2.4,3.0,5.3,1.3,0.3,1.7,15.3
90,Naz Reid,MIN,81,24.2,13.5,5.0,10.5,47.7,2.1,5.0,41.4,1.3,1.8,73.6,0.9,4.3,5.2,1.3,0.8,0.9,1.4,14.3,68,18.4,11.5,4.6,8.5,53.7,1.1,3.2,34.6,1.3,1.9,67.7,1.1,3.8,4.9,1.1,0.6,0.8,1.4,13.0,77,15.8,8.3,3.0,6.2,48.9,0.7,2.2,34.3,1.5,1.9,76.5,1.3,2.6,3.9,0.9,0.5,0.9,1.1,9.9
172,Nickeil Alexander-Walker,MIN,82,23.4,8.0,2.9,6.6,43.9,1.6,4.1,39.1,0.6,0.8,80.0,0.4,1.6,2.0,2.5,0.8,0.5,0.9,9.0,59,15.0,6.2,2.2,5.0,44.4,1.0,2.7,38.4,0.7,1.0,66.7,0.3,1.5,1.7,1.8,0.5,0.4,0.9,6.5,65,22.6,10.6,3.9,10.5,37.2,1.6,5.2,31.1,1.2,1.7,74.3,0.6,2.3,2.9,2.4,0.7,0.4,1.4,8.6
214,Nicolas Batum,PHI,60,25.5,5.3,1.9,4.3,45.3,1.2,3.1,39.5,0.3,0.4,71.4,1.2,3.0,4.1,2.1,0.8,0.6,0.7,9.9,78,21.9,6.1,2.1,4.9,42.0,1.6,4.1,39.1,0.4,0.6,70.8,0.8,3.0,3.8,1.6,0.7,0.6,0.6,9.1,59,24.8,8.3,3.0,6.6,46.3,1.8,4.6,40.0,0.4,0.6,65.8,0.5,3.8,4.3,1.7,1.0,0.7,0.7,11.6
10,Nikola Jokić,DEN,79,34.6,26.4,10.4,17.9,58.3,1.1,2.9,35.9,4.5,5.5,81.7,2.8,9.5,12.4,9.0,1.4,0.9,3.0,38.5,69,33.7,24.5,9.4,14.8,63.2,0.8,2.2,38.3,4.9,6.0,82.2,2.4,9.4,11.8,9.8,1.3,0.7,3.6,38.0,74,33.5,27.1,10.3,17.7,58.3,1.3,3.9,33.7,5.1,6.3,81.0,2.8,11.0,13.8,7.9,1.5,0.9,3.8,38.7
50,Nikola Vučević,CHI,76,34.3,18.0,7.7,15.9,48.4,1.2,4.1,29.4,1.4,1.7,82.2,2.8,7.8,10.5,3.3,0.7,0.8,1.6,23.3,82,33.5,17.6,7.3,14.0,52.0,1.5,4.2,34.9,1.6,1.9,83.5,1.9,9.1,11.0,3.2,0.7,0.7,1.7,24.6,73,33.1,17.6,7.5,15.8,47.3,1.4,4.5,31.4,1.3,1.7,76.0,1.9,9.1,11.0,3.2,1.0,1.0,1.9,23.2
132,Obi Toppin,IND,82,21.1,10.3,4.0,7.1,57.3,1.2,3.1,40.3,0.9,1.2,77.0,1.0,2.9,3.9,1.6,0.6,0.5,0.8,12.7,67,15.7,7.4,2.8,6.3,44.6,1.3,3.7,34.4,0.6,0.7,80.9,0.4,2.4,2.8,1.0,0.3,0.2,0.6,7.6,72,17.1,9.0,3.5,6.6,53.1,0.7,2.3,30.8,1.3,1.7,75.8,1.0,2.8,3.7,1.1,0.3,0.5,0.8,10.3
96,P.J. Washington,DAL,73,30.4,12.9,4.8,11.1,43.6,1.8,5.7,32.0,1.4,2.0,68.3,1.2,4.5,5.6,1.9,1.0,0.8,1.3,14.0,73,32.6,15.7,5.9,13.4,44.4,2.0,5.9,34.8,1.7,2.4,73.0,1.0,3.9,4.9,2.4,0.9,1.1,1.5,15.4,65,27.2,10.3,3.8,8.2,47.0,1.7,4.6,36.5,0.9,1.2,71.6,1.3,3.9,5.2,2.3,0.9,0.9,1.3,13.6
29,Pascal Siakam,IND,80,33.2,21.7,8.5,15.9,53.6,1.1,3.1,34.6,3.6,5.0,73.2,1.7,5.3,7.1,4.3,0.8,0.3,1.8,23.7,71,37.4,24.2,8.9,18.5,48.0,1.3,4.0,32.4,5.2,6.7,77.4,1.8,6.0,7.8,5.8,0.9,0.5,2.4,25.8,68,37.9,22.8,8.8,17.8,49.4,1.1,3.2,34.4,4.2,5.6,74.9,1.9,6.6,8.5,5.3,1.3,0.6,2.7,25.5
209,Pat Connaughton,MIL,76,22.1,5.6,2.0,4.6,43.5,1.1,3.1,34.5,0.6,0.8,75.9,0.7,2.5,3.1,2.1,0.5,0.3,0.6,8.3,61,23.7,7.6,2.7,6.9,39.2,1.8,5.3,33.9,0.4,0.7,65.9,0.8,3.8,4.6,1.3,0.6,0.2,0.5,9.4,65,26.0,9.9,3.5,7.6,45.8,2.2,5.7,39.5,0.7,0.8,83.3,0.7,3.5,4.2,1.3,0.9,0.2,0.5,11.7
203,Patrick Beverley,MIL,73,20.0,6.2,2.2,5.2,41.7,0.8,2.5,33.7,1.0,1.2,82.2,0.7,2.6,3.3,2.9,0.6,0.4,0.9,9.2,67,27.1,6.2,2.1,5.4,40.0,1.2,3.6,33.5,0.7,1.0,72.3,0.7,3.0,3.7,2.9,0.9,0.6,0.9,9.9,58,25.4,9.2,3.1,7.5,40.6,1.4,4.2,34.3,1.7,2.3,72.2,1.1,3.1,4.1,4.6,1.2,0.9,1.3,13.6
36,RJ Barrett,TOR,58,31.7,20.2,7.5,15.2,49.5,1.6,4.3,36.0,3.6,5.0,71.5,0.9,4.5,5.4,3.3,0.5,0.4,2.2,18.6,73,33.9,19.6,7.0,16.1,43.4,1.7,5.3,31.0,4.0,5.4,74.0,0.8,4.2,5.0,2.8,0.4,0.2,2.2,15.3,70,34.5,20.0,7.0,17.1,40.8,2.0,5.8,34.2,4.1,5.8,71.4,0.9,4.9,5.8,3.0,0.6,0.2,2.2,15.8
135,Reggie Jackson,DEN,82,22.2,10.2,4.0,9.2,43.1,1.2,3.5,35.9,1.0,1.2,80.6,0.4,1.5,1.9,3.8,0.5,0.2,1.3,9.7,68,24.4,10.2,3.9,9.4,41.1,1.4,4.2,33.3,1.0,1.1,91.0,0.4,1.8,2.1,3.4,0.7,0.1,1.7,9.2,75,31.2,16.8,6.4,16.3,39.2,2.2,6.8,32.6,1.8,2.2,84.7,0.5,3.1,3.6,4.8,0.7,0.2,2.3,13.6
177,Royce O'Neale,PHX,79,24.7,7.7,2.7,6.8,39.7,2.0,5.3,37.0,0.3,0.4,68.6,0.8,4.0,4.8,2.8,0.7,0.6,0.9,11.4,76,31.7,8.8,3.0,7.8,38.6,2.1,5.5,38.9,0.7,0.9,72.5,0.7,4.3,5.1,3.7,0.9,0.6,1.5,12.6,77,31.2,7.4,2.6,5.8,45.7,1.5,4.0,38.9,0.6,0.7,80.4,0.8,3.9,4.8,2.5,1.1,0.4,1.0,11.9
80,Rudy Gobert,MIN,76,34.1,14.0,5.3,8.1,66.1,0.0,0.0,0.0,3.3,5.1,63.8,3.8,9.2,12.9,1.3,0.7,2.1,1.6,24.9,70,30.7,13.4,5.1,7.8,65.9,0.0,0.0,0.0,3.1,4.9,64.4,3.3,8.3,11.6,1.2,0.8,1.4,1.7,22.3,66,32.1,15.6,5.5,7.7,71.3,0.0,0.1,0.0,4.6,6.7,69.0,3.7,11.0,14.7,1.1,0.7,2.1,1.8,28.0
118,Russell Westbrook,LAC,68,22.5,11.1,4.4,9.8,45.4,0.6,2.3,27.3,1.6,2.4,68.8,1.4,3.7,5.0,4.5,1.1,0.3,2.1,13.9,73,29.1,15.9,5.9,13.6,43.6,1.2,3.9,31.1,2.8,4.3,65.6,1.2,4.6,5.8,7.5,1.0,0.5,3.5,18.1,78,34.3,18.5,7.0,15.8,44.4,1.0,3.4,29.8,3.4,5.1,66.7,1.4,6.0,7.4,7.1,1.0,0.3,3.8,19.9
87,Saddiq Bey,ATL,63,32.7,13.7,4.6,11.1,41.6,1.8,5.7,31.6,2.7,3.2,83.7,2.7,3.9,6.5,1.5,0.8,0.2,0.9,14.8,77,27.6,13.8,4.6,10.9,42.2,2.0,5.4,36.1,2.7,3.1,86.1,1.3,3.4,4.7,1.5,0.9,0.2,0.9,13.5,82,33.0,16.1,5.5,13.9,39.6,2.6,7.4,34.6,2.6,3.1,82.7,1.3,4.1,5.4,2.8,0.9,0.2,1.2,15.3
39,Scottie Barnes,TOR,60,34.9,19.9,7.5,15.7,47.5,1.7,4.9,34.1,3.3,4.2,78.1,2.4,5.9,8.2,6.1,1.3,1.5,2.8,24.9,77,34.8,15.3,6.0,13.2,45.6,0.8,2.9,28.1,2.5,3.2,77.2,2.3,4.3,6.6,4.8,1.1,0.8,2.0,18.7,74,35.4,15.3,6.2,12.6,49.2,0.8,2.6,30.1,2.1,2.9,73.5,2.6,4.9,7.5,3.5,1.1,0.7,1.8,19.1
129,Spencer Dinwiddie,LAL,76,28.3,10.5,3.3,8.4,39.2,1.6,4.8,33.7,2.2,2.8,80.5,0.4,2.3,2.7,4.7,0.7,0.3,1.2,11.9,79,34.5,17.3,5.8,13.3,43.8,2.3,6.2,36.9,3.4,4.2,81.2,0.4,3.1,3.4,6.5,0.8,0.3,1.8,18.3,67,29.6,13.7,4.6,11.0,41.6,1.7,4.9,33.9,2.9,3.8,77.4,0.7,3.5,4.2,5.2,0.7,0.2,1.6,15.1
158,Terance Mann,LAC,75,25.0,8.8,3.4,6.6,51.5,0.9,2.7,34.8,1.1,1.3,83.2,1.2,2.2,3.4,1.6,0.6,0.2,0.6,10.5,81,23.1,8.8,3.4,6.5,51.9,1.0,2.4,38.9,1.1,1.5,78.0,1.0,2.5,3.4,2.3,0.5,0.3,1.0,10.9,81,28.6,10.8,4.1,8.5,48.4,0.9,2.6,36.5,1.6,2.0,78.0,1.3,4.0,5.2,2.6,0.7,0.3,1.0,13.7
40,Terry Rozier,MIA,61,33.4,19.8,7.2,16.4,44.3,2.4,6.7,36.3,2.8,3.2,86.9,0.6,3.5,4.0,5.6,1.0,0.3,1.7,19.5,63,35.3,21.1,7.8,18.9,41.5,2.6,8.0,32.7,2.8,3.5,80.9,0.8,3.3,4.1,5.1,1.2,0.3,2.1,17.9,73,33.7,19.3,7.1,16.0,44.4,3.0,8.1,37.4,2.1,2.4,85.2,0.8,3.5,4.3,4.5,1.3,0.3,1.3,19.1
56,Tobias Harris,PHI,70,33.8,17.2,6.6,13.6,48.7,1.3,3.7,35.3,2.7,3.0,87.8,1.1,5.3,6.5,3.1,1.0,0.7,1.3,19.8,74,32.9,14.7,5.7,11.4,50.1,1.7,4.4,38.9,1.5,1.7,87.6,0.9,4.8,5.7,2.5,0.9,0.5,1.2,17.2,73,34.8,17.2,6.8,14.0,48.2,1.4,3.8,36.7,2.3,2.8,84.2,1.1,5.7,6.8,3.5,0.6,0.6,1.6,19.4
138,Tre Jones,SAS,77,27.8,10.0,3.9,7.8,50.5,0.8,2.5,33.5,1.3,1.5,85.6,0.8,3.0,3.8,6.2,1.0,0.1,1.5,15.5,68,29.2,12.9,5.0,10.9,45.9,0.7,2.3,28.5,2.2,2.5,86.0,0.8,2.8,3.6,6.6,1.3,0.1,1.6,16.6,69,16.6,6.0,2.4,4.9,49.0,0.1,0.7,19.6,1.0,1.3,78.0,0.4,1.8,2.2,3.4,0.6,0.1,0.7,8.9
184,Trey Lyles,SAC,58,20.0,7.2,2.5,5.5,44.5,1.4,3.8,38.4,0.8,1.2,70.0,1.1,3.4,4.4,1.2,0.3,0.3,0.7,9.4,74,16.9,7.6,2.5,5.5,45.8,1.2,3.2,36.3,1.4,1.7,81.5,0.9,3.1,4.1,0.9,0.4,0.4,0.9,9.2,75,20.5,10.5,3.5,7.5,46.6,0.9,2.8,32.1,2.6,3.2,80.2,1.2,3.9,5.1,1.2,0.4,0.4,1.0,11.9
231,Troy Brown Jr.,DET,59,14.0,4.2,1.4,3.8,37.2,0.8,2.4,33.3,0.5,0.6,86.5,0.4,2.0,2.4,1.0,0.4,0.1,0.5,5.1,76,24.5,7.1,2.6,6.1,43.0,1.4,3.7,38.1,0.4,0.5,87.2,0.8,3.2,4.1,1.3,0.8,0.2,0.6,9.2,66,16.0,4.3,1.6,3.9,41.9,0.7,2.0,35.3,0.3,0.4,76.9,0.6,2.5,3.1,1.0,0.5,0.1,0.4,6.2
11,Tyrese Maxey,PHI,70,37.5,25.9,9.1,20.3,45.0,3.0,8.1,37.3,4.7,5.4,86.8,0.5,3.2,3.7,6.2,1.0,0.5,1.7,23.7,60,33.6,20.3,7.3,15.2,48.1,2.7,6.2,43.4,3.0,3.6,84.5,0.4,2.6,2.9,3.5,0.8,0.1,1.3,17.9,75,35.3,17.5,6.4,13.3,48.5,1.8,4.1,42.7,2.8,3.3,86.6,0.3,2.9,3.2,4.3,0.7,0.4,1.2,17.7
108,Tyus Jones,WAS,66,29.3,12.0,4.9,10.1,48.9,1.6,3.9,41.4,0.5,0.6,80.0,0.3,2.4,2.7,7.3,1.1,0.3,1.0,17.1,80,24.2,10.3,3.9,8.9,43.8,1.5,4.1,37.1,1.0,1.3,80.0,0.4,2.2,2.5,5.2,1.0,0.1,0.9,13.0,73,21.2,8.7,3.4,7.6,45.1,1.1,2.8,39.0,0.7,0.9,81.8,0.2,2.2,2.4,4.4,0.9,0.0,0.6,11.5
